a_m=0.009246010048290298,b_m=0.002648018873008202,c_m=0.008575913291890601
time_s,source_pressure_pa,receiver_pressure_pa,receiver_envelope_pa
2.719636363636364e-05,-0.0,-1.0534617871268975e-06,1.0894674946259122e-06
2.720454545454546e-05,-0.0,-9.702318892252862e-07,1.0377181449657817e-06
2.7212727272727277e-05,-0.0,-8.809003367592682e-07,9.881967302754453e-07
2.7220909090909095e-05,-0.0,-7.87026417275926e-07,9.395973541483135e-07
2.7229090909090914e-05,-0.0,-6.90126489980281e-07,8.937479239992199e-07
2.7237272727272732e-05,-0.0,-5.916563686956471e-07,8.486993017328592e-07
2.724545454545455e-05,-0.0,-4.929956470877942e-07,8.068708477225842e-07
2.725363636363637e-05,0.0,-3.9543406525371434e-07,7.657530618238146e-07
2.7261818181818187e-05,0.0,-3.0015998001327956e-07,7.282458778572936e-07
2.7270000000000005e-05,0.0,-2.0825096731682938e-07,6.913951459279036e-07
2.7278181818181823e-05,0.0,-1.2066655399633698e-07,6.584328835101128e-07
2.728636363636364e-05,0.0,-3.8243046531955976e-08,6.261083713802654e-07
2.729454545454546e-05,0.0,3.83096041105509e-08,5.978012237470591e-07
2.7302727272727278e-05,0.0,1.0840898949314726e-07,5.701413880760428e-07
2.7310909090909096e-05,0.0,1.715995941537076e-07,5.464436176853514e-07
2.7319090909090914e-05,0.0,2.275504401633218e-07,5.234175128042466e-07
2.7327272727272733e-05,0.0,2.7605117118689507e-07,5.040896132955721e-07
2.733545454545455e-05,0.0,3.1700673315300037e-07,4.854570208940603e-07
2.734363636363637e-05,0.0,3.504308185190088e-07,4.700493555012589e-07
2.7351818181818187e-05,0.0,3.7643824905136853e-07,4.553492238754217e-07
2.7360000000000006e-05,0.0,3.952364768053197e-07,4.432231348065641e-07
2.7368181818181824e-05,0.0,4.0711638353161124e-07,4.3180481735767273e-07
2.737636363636364e-05,0.0,4.1244255532265566e-07,4.2219436105080603e-07
2.7384545454545457e-05,0.0,4.1164320342587247e-07,4.1328889007727197e-07
2.7392727272727275e-05,0.0,4.0519989528333585e-07,4.053874742997191e-07
2.7400909090909094e-05,0.0,3.936372522953752e-07,3.981974464916823e-07
2.7409090909090912e-05,0.0,3.775127616278603e-07,3.912428668875878e-07
2.741727272727273e-05,0.0,3.5740683760491587e-07,3.850237200979698e-07
2.742545454545455e-05,0.0,3.339132540166873e-07,3.783600007279606e-07
2.7433636363636367e-05,0.0,3.076300534416422e-07,3.7247485667187986e-07
2.7441818181818185e-05,0.0,2.7915102500025694e-07,3.65583409380019e-07
2.7450000000000003e-05,0.0,2.49057828294487e-07,3.5952818557527473e-07
2.745818181818182e-05,0.0,2.1791282783021988e-07,3.5203287291866525e-07
2.746636363636364e-05,0.0,1.8625268789447968e-07,3.4543819416334767e-07
2.7474545454545458e-05,0.0,1.545827625873783e-07,3.370938042974671e-07
2.7482727272727276e-05,0.0,1.2337230067813718e-07,3.297130634393816e-07
2.7490909090909094e-05,0.0,9.305047164815762e-08,3.203860228450954e-07
2.7499090909090913e-05,0.0,6.400320820927895e-08,3.120773624617596e-07
2.750727272727273e-05,-0.0,3.657085092352265e-08,3.0172461060446195e-07
2.751545454545455e-05,-0.0,1.104657106217897e-08,2.924317387106328e-07
2.7523636363636367e-05,-0.0,-1.2324461851318662e-08,2.810809087804103e-07
2.7531818181818186e-05,-0.0,-3.334521036248613e-08,2.7081529110967145e-07
2.7540000000000004e-05,-0.0,-5.186624675909082e-08,2.5854751570668264e-07
2.7548181818181822e-05,-0.0,-6.778463196724683e-08,2.4737301033568703e-07
2.755636363636364e-05,-0.0,-8.104225219276713e-08,2.3430866612070152e-07
2.756454545454546e-05,-0.0,-9.162367213102851e-08,2.223288544118084e-07
2.7572727272727277e-05,-0.0,-9.955356614975353e-08,2.0861608650739324e-07
2.7580909090909095e-05,-0.0,-1.0489379103261872e-07,1.9596426018704868e-07
2.7589090909090914e-05,-0.0,-1.0774016438916314e-07,1.8177008309243888e-07
2.7597272727272732e-05,-0.0,-1.0821901113361979e-07,1.6860199569317312e-07
2.760545454545455e-05,-0.0,-1.0648353729649006e-07,1.5410605153413584e-07
2.7613636363636368e-05,-0.0,-1.0271008731609714e-07,1.4059616412978655e-07
2.7621818181818187e-05,-0.0,-9.709433867473594e-08,1.259880522737921e-07
2.7630000000000005e-05,-0.0,-8.984748575917301e-08,1.1233205728917771e-07
2.7638181818181823e-05,-0.0,-8.119246185387898e-08,9.781626742282207e-08
2.764636363636364e-05,-0.0,-7.136024351447441e-08,8.425076770159026e-08
2.765454545454546e-05,-0.0,-6.058627587281696e-08,7.007758693306785e-08
2.7662727272727278e-05,-0.0,-4.9107052170674645e-08,5.696928077773027e-08
2.7670909090909096e-05,-0.0,-3.7156876962131576e-08,4.360470077415649e-08
2.7679090909090914e-05,-0.0,-2.496483953978648e-08,3.199170805727997e-08
2.7687272727272733e-05,-0.0,-1.275202087562913e-08,2.160920203144022e-08
2.769545454545455e-05,-0.0,-7.289527974075044e-10,1.805300298476563e-08
2.770363636363637e-05,-0.0,1.0906657308925649e-08,2.1703863951363666e-08
2.7711818181818187e-05,-0.0,2.197192782359973e-08,3.142169958335238e-08
2.7720000000000006e-05,-0.0,3.230052495522454e-08,4.1522832814054024e-08
2.7728181818181824e-05,-0.0,4.174410201342404e-08,5.286813432994942e-08
2.7736363636363642e-05,-0.0,5.0173454131995633e-08,6.321818994386726e-08
2.7744545454545457e-05,-0.0,5.7479389629793325e-08,7.418016933793897e-08
2.7752727272727275e-05,0.0,6.357332313406453e-08,8.385768961530748e-08
2.7760909090909094e-05,0.0,6.838759912875102e-08,9.404384879376389e-08
2.7769090909090912e-05,0.0,7.187555645554436e-08,1.0277241846282809e-07
2.777727272727273e-05,0.0,7.401134455961109e-08,1.1201684001894e-07
2.778545454545455e-05,0.0,7.4789502312511e-08,1.196613756940518e-07
2.7793636363636367e-05,0.0,7.422431146604915e-08,1.2786149065567167e-07
2.7801818181818185e-05,0.0,7.234893930709747e-08,1.3434084811068834e-07
2.7810000000000003e-05,0.0,6.92143876163899e-08,1.414244500840115e-07
2.781818181818182e-05,0.0,6.488826612789171e-08,1.4668827219987593e-07
2.782636363636364e-05,0.0,5.9453408095545754e-08,1.526043066874835e-07
2.7834545454545458e-05,0.0,5.3006344519667e-08,1.5662502622009577e-07
2.7842727272727276e-05,0.0,4.56556536194893e-08,1.6134049312574562e-07
2.7850909090909094e-05,0.0,3.752020370539876e-08,1.6411003479924784e-07
2.7859090909090913e-05,0.0,2.8727309637709532e-08,1.676088577103647e-07
2.786727272727273e-05,0.0,1.941082399706008e-08,1.6913706913997063e-07
2.787545454545455e-05,0.0,9.70918334935622e-09,1.7141967492724646e-07
2.7883636363636367e-05,0.0,-2.365715008951002e-10,1.717334747160355e-07
2.7891818181818186e-05,0.0,-1.0284783045198369e-08,1.728166794625047e-07
2.7900000000000004e-05,0.0,-2.0295153291893208e-08,1.7195957560767997e-07
2.7908181818181822e-05,0.0,-3.0130687919798156e-08,1.718766484859503e-07
2.791636363636364e-05,0.0,-3.965958671701899e-08,1.6990846088516856e-07
2.792454545454546e-05,0.0,-4.8757059368064575e-08,1.6870926806690507e-07
2.7932727272727277e-05,0.0,-5.7307047362360096e-08,1.6570594828524026e-07
2.7940909090909095e-05,0.0,-6.520383405470295e-08,1.6345714548104155e-07
2.7949090909090913e-05,0.0,-7.235352480252337e-08,1.5951068348922724e-07
2.7957272727272732e-05,0.0,-7.867537811267848e-08,1.5629598100812765e-07
2.796545454545455e-05,0.0,-8.410296823948751e-08,1.515143975590521e-07
2.7973636363636368e-05,0.0,-8.85851606659274e-08,1.4743488375876057e-07
2.7981818181818187e-05,0.0,-9.208688404712511e-08,1.4194227125931476e-07
2.7990000000000005e-05,0.0,-9.458968422993094e-08,1.3711677826597214e-07
2.7998181818181823e-05,0.0,-9.609204691041471e-08,1.3105339895550546e-07
2.800636363636364e-05,-0.0,-9.660947559729263e-08,1.2561895233214768e-07
2.801454545454546e-05,-0.0,-9.617431201543047e-08,1.1914142447324829e-07
2.8022727272727278e-05,-0.0,-9.4835287904854e-08,1.1325379279248828e-07
2.8030909090909096e-05,-0.0,-9.265680020464145e-08,1.0653535279349896e-07
2.8039090909090914e-05,-0.0,-8.971790476333849e-08,1.0036968725836193e-07
2.8047272727272733e-05,-0.0,-8.611102603656072e-08,9.360052732346315e-08
2.805545454545455e-05,-0.0,-8.194038183656449e-08,8.735210582218293e-08
2.806363636363637e-05,-0.0,-7.73201241443838e-08,8.073979436065951e-08
2.8071818181818187e-05,-0.0,-7.237220023706906e-08,7.462479656475237e-08
2.8080000000000006e-05,-0.0,-6.7223942851293e-08,6.839466200316699e-08
2.8088181818181824e-05,-0.0,-6.200540280011964e-08,6.265062050304652e-08
2.8096363636363642e-05,-0.0,-5.684644145433997e-08,5.704572332289888e-08
2.810454545454546e-05,-0.0,-5.187360385859187e-08,5.1930662723873253e-08
2.811272727272728e-05,-0.0,-4.72067969676739e-08,4.7210438860689346e-08
2.8120909090909093e-05,-0.0,-4.2955802494116386e-08,4.299842612137061e-08
2.8129090909090912e-05,-0.0,-3.921666009484533e-08,3.943453127359842e-08
2.813727272727273e-05,-0.0,-3.6067963075514086e-08,3.6404968730463006e-08
2.8145454545454548e-05,-0.0,-3.356711445735434e-08,3.427587413251265e-08
2.8153636363636367e-05,-0.0,-3.174659611558149e-08,3.2702907072191485e-08
2.8161818181818185e-05,-0.0,-3.061030872186659e-08,3.23025877849116e-08
2.8170000000000003e-05,-0.0,-3.013004636843914e-08,3.247485566812952e-08
2.817818181818182e-05,-0.0,-3.024217697234435e-08,3.41542755213515e-08
2.818636363636364e-05,-0.0,-3.084460675036778e-08,3.643582296688237e-08
2.8194545454545458e-05,-0.0,-3.179411302535823e-08,4.063042602523991e-08
2.8202727272727276e-05,-0.0,-3.2904134152634944e-08,4.548001244694966e-08
2.8210909090909094e-05,-0.0,-3.394310930750932e-08,5.2663822466926294e-08
2.8219090909090913e-05,-0.0,-3.463346524623894e-08,6.058332036072255e-08
2.822727272727273e-05,-0.0,-3.4651351946714775e-08,7.12267387979728e-08
2.823545454545455e-05,-0.0,-3.362723306987434e-08,8.273183303583463e-08
2.8243636363636367e-05,-0.0,-3.114743902243847e-08,9.731693270855124e-08
2.8251818181818186e-05,0.0,-2.6756789530119714e-08,1.1295003083125373e-07
2.8260000000000004e-05,0.0,-1.9962389737220415e-08,1.3199947264361611e-07
2.8268181818181822e-05,0.0,-1.0238699940243194e-08,1.5234923615816616e-07
2.827636363636364e-05,0.0,2.966025752192365e-09,1.7644434873749833e-07
2.828454545454546e-05,0.0,2.022184342666774e-08,2.0216018247661573e-07
2.8292727272727277e-05,0.0,4.2107688182097104e-08,2.3195266738658332e-07
2.8300909090909095e-05,0.0,6.920034487012638e-08,2.637570272501981e-07
2.8309090909090913e-05,0.0,1.0206177671122686e-07,2.9998044357676886e-07
2.831727272727273e-05,0.0,1.412247893470538e-07,3.3868205791026005e-07
2.832545454545455e-05,0.0,1.871770319010079e-07,3.8216574120072854e-07
2.8333636363636368e-05,0.0,2.403433639568975e-07,4.2867528107527077e-07
2.8341818181818186e-05,0.0,3.0106664952766283e-07,4.803616263064652e-07
2.8350000000000005e-05,0.0,3.695870768245933e-07,5.357105848576763e-07
2.8358181818181823e-05,0.0,4.4602014528831907e-07,5.966761268528028e-07
2.836636363636364e-05,0.0,5.303335074418741e-07,6.620394535480362e-07
2.837454545454546e-05,0.0,6.223229017197604e-07,7.335201505569892e-07
2.8382727272727278e-05,0.0,7.215874638140069e-07,8.102431732495903e-07
2.8390909090909096e-05,0.0,8.275047592549829e-07,8.936643137941399e-07
2.8399090909090914e-05,0.0,9.392059392641611e-07,9.83294432714006e-07
2.8407272727272733e-05,0.0,1.055551484229216e-06,1.0803055518361536e-06
2.841545454545455e-05,0.0,1.1751080622473237e-06,1.1846291556009373e-06
2.842363636363637e-05,0.0,1.2961270921039555e-06,1.2971443590515764e-06
2.8431818181818187e-05,0.0,1.4165256600361459e-06,1.4182294307043175e-06
2.8440000000000006e-05,0.0,1.533870497749238e-06,1.5484735240638699e-06
2.8448181818181824e-05,0.0,1.6453657850290325e-06,1.6887183540407172e-06
2.8456363636363642e-05,0.0,1.7478455920428014e-06,1.8392790953783133e-06
2.846454545454546e-05,0.0,1.8377718209275371e-06,2.001467434859586e-06
2.847272727272728e-05,0.0,1.9112385404309344e-06,2.175354185024607e-06
2.8480909090909097e-05,0.0,1.963983629265933e-06,2.362717164724526e-06
2.848909090909091e-05,0.0,1.9914086525950916e-06,2.563426231454914e-06
2.849727272727273e-05,0.0,1.988607890676343e-06,2.7797113738186805e-06
2.8505454545454548e-05,-0.0,1.950407416903551e-06,3.0112983339263034e-06
2.8513636363636366e-05,-0.0,1.8714150807476242e-06,3.2608459496718054e-06
2.8521818181818185e-05,-0.0,1.7460821858930895e-06,3.5280052409490215e-06
2.8530000000000003e-05,-0.0,1.5687775628531598e-06,3.81583255111197e-06
2.853818181818182e-05,-0.0,1.3338746176320007e-06,4.123984753112381e-06
2.854636363636364e-05,-0.0,1.0358517930744479e-06,4.4558782144792385e-06
2.8554545454545458e-05,-0.0,6.694067060842892e-07,4.81126558648067e-06
2.8562727272727276e-05,-0.0,2.2958401961402465e-07,5.193882011695134e-06
2.8570909090909094e-05,-0.0,-2.880831289508403e-07,5.603672991331153e-06
2.8579090909090913e-05,-0.0,-8.874185923899139e-07,6.044650210859545e-06
2.858727272727273e-05,-0.0,-1.5714363241614597e-06,6.51705379997794e-06
2.859545454545455e-05,-0.0,-2.342162221667423e-06,7.025131858204392e-06
2.8603636363636367e-05,-0.0,-3.200446151315341e-06,7.56952308967443e-06
2.8611818181818186e-05,-0.0,-4.145765993427227e-06,8.154677206488547e-06
2.8620000000000004e-05,-0.0,-5.176025958971236e-06,8.781735089385332e-06
2.8628181818181822e-05,-0.0,-6.287351865353762e-06,9.455321803067385e-06
2.863636363636364e-05,-0.0,-7.4738865092414525e-06,1.0177181349810031e-05
2.864454545454546e-05,-0.0,-8.727588733130412e-06,1.095209949831109e-05
2.8652727272727277e-05,-0.0,-1.0038040241346503e-05,1.1782519679212862e-05
2.8660909090909095e-05,-0.0,-1.1392264672786465e-05,1.2673388104605045e-05
2.8669090909090913e-05,-0.0,-1.2774563874035275e-05,1.3627937752611156e-05
2.867727272727273e-05,-0.0,-1.4166376727941804e-05,1.4651291761151865e-05
2.868545454545455e-05,-0.0,-1.5546166267505796e-05,1.5747555561261912e-05
2.8693636363636368e-05,-0.0,-1.688934112965176e-05,1.6922064312402614e-05
2.8701818181818186e-05,-0.0,-1.8168217664521433e-05,1.8179871159066783e-05
2.8710000000000005e-05,-0.0,-1.9352029200283275e-05,1.9526578321275657e-05
2.8718181818181823e-05,-0.0,-2.040698905838996e-05,2.0968254451564165e-05
2.872636363636364e-05,-0.0,-2.129641390625391e-05,2.251084456456348e-05
2.873454545454546e-05,-0.0,-2.19809139087679e-05,2.4161493928779734e-05
2.8742727272727278e-05,-0.0,-2.2418655881737384e-05,2.5926586974122264e-05
2.8750909090909096e-05,0.0,-2.2565705244787704e-05,2.781440137647051e-05
2.8759090909090914e-05,0.0,-2.237645200635399e-05,2.9831878164781184e-05
2.8767272727272732e-05,0.0,-2.180412527865388e-05,3.198847980439859e-05
2.877545454545455e-05,0.0,-2.080139990702602e-05,3.429184087381351e-05
2.878363636363637e-05,0.0,-1.9321097697457407e-05,3.6752659958858866e-05
2.8791818181818187e-05,0.0,-1.7316984431825884e-05,3.937942070491741e-05
2.8800000000000005e-05,0.0,-1.4744662368740914e-05,4.2184110837977795e-05
2.8808181818181824e-05,0.0,-1.1562556239618773e-05,4.517623565658094e-05
2.8816363636363642e-05,0.0,-7.732988870026447e-06,4.836912976833625e-05
2.882454545454546e-05,0.0,-3.223340494401192e-06,5.177350806427438e-05
2.883272727272728e-05,0.0,1.9927163997139982e-06,5.540411770632648e-05
2.8840909090909097e-05,0.0,7.93391724769502e-06,5.92730846299465e-05
2.8849090909090915e-05,0.0,1.4610053672453052e-05,6.339664543591679e-05
2.8857272727272733e-05,0.0,2.2020585529448416e-05,6.778855021334592e-05
2.8865454545454548e-05,0.0,3.0153235118150732e-05,7.246661636714372e-05
2.8873636363636366e-05,0.0,3.898258467147167e-05,7.744644113767151e-05
2.8881818181818185e-05,0.0,4.8468700947523526e-05,8.274753171869757e-05
2.8890000000000003e-05,0.0,5.855581340004049e-05,8.838756377776176e-05
2.889818181818182e-05,0.0,6.917107494154503e-05,9.43878638101336e-05
2.890636363636364e-05,0.0,8.022343667749638e-05,0.00010076842410178731
2.8914545454545458e-05,0.0,9.160267011537004e-05,0.00010755254310043778
2.8922727272727276e-05,0.0,0.00010317857217125475,0.0001147627737886539
2.8930909090909094e-05,0.0,0.00011480038973766567,0.0001224245645981306
2.8939090909090912e-05,0.0,0.00012629650156864613,0.00013056327851408345
2.894727272727273e-05,0.0,0.00013747439570991325,0.00013920671915908998
2.895545454545455e-05,0.0,0.00014812098058006727,0.00014838331380247847
2.8963636363636367e-05,0.0,0.00015800326702131853,0.00015812345495643337
2.8971818181818185e-05,0.0,0.00016686945711516578,0.00016845889362374712
2.8980000000000004e-05,0.0,0.0001744504732360582,0.0001794228742256376
2.8988181818181822e-05,0.0,0.00018046195763817067,0.00019105073675300822
2.899636363636364e-05,0.0,0.00018460676878962,0.0002033788701927069
2.900454545454546e-05,-0.0,0.0001865779956466195,0.00021644647562808593
2.9012727272727277e-05,-0.0,0.00018606250506973356,0.00023029340871200382
2.9020909090909095e-05,-0.0,0.0001827450306114233,0.0002449630120050887
2.9029090909090913e-05,-0.0,0.00017631280295086772,0.000260498958716717
2.903727272727273e-05,-0.0,0.0001664607133399318,0.00027694902331999065
2.904545454545455e-05,-0.0,0.00015289699159440554,0.0002943610751818586
2.9053636363636368e-05,-0.0,0.00013534936947866933,0.00031278762319787533
2.9061818181818186e-05,-0.0,0.000113571688871948,0.00033228113773339953
2.9070000000000005e-05,-0.0,8.735090197489593e-05,0.00035289917887909225
2.9078181818181823e-05,-0.0,5.6514398145458966e-05,0.0003746992472967144
2.908636363636364e-05,-0.0,2.0937578897446716e-05,0.0003977442875842553
2.909454545454546e-05,-0.0,-1.944841066615075e-05,0.00042209728243505345
2.9102727272727278e-05,-0.0,-6.464889897702747e-05,0.0004478269130619747
2.9110909090909096e-05,-0.0,-0.00011459797171594081,0.00047500211615893276
2.9119090909090914e-05,-0.0,-0.00016915095272394958,0.0005036976825680203
2.9127272727272732e-05,-0.0,-0.00022807722455567414,0.0005339889928718179
2.913545454545455e-05,-0.0,-0.00029105354194033077,0.0005659573433401039
2.914363636363637e-05,-0.0,-0.0003576580009198021,0.0005996850639059386
2.9151818181818187e-05,-0.0,-0.00042736483431065855,0.0006352603763928183
2.9160000000000005e-05,-0.0,-0.0004995402100753309,0.0006727730787939335
2.9168181818181824e-05,-0.0,-0.0005734392128729718,0.0007123187640378683
2.9176363636363642e-05,-0.0,-0.0006482041901836192,0.0007539952278614881
2.918454545454546e-05,-0.0,-0.0007228646426600926,0.0007979059058469986
2.919272727272728e-05,-0.0,-0.000796338833476515,0.0008441571299648479
2.9200909090909097e-05,-0.0,-0.0008674372831501045,0.0008928606759807548
2.9209090909090915e-05,-0.0,-0.0009348683043853321,0.0009441319573510042
2.9217272727272733e-05,-0.0,-0.0009972457157369468,0.0009980916128649393
2.922545454545455e-05,-0.0,-0.001053098853166167,0.0010548646875462107
2.9233636363636366e-05,-0.0,-0.0011008849747794333,0.0011145812299814925
2.9241818181818185e-05,-0.0,-0.0011390041261571439,0.0011773764698471674
2.9250000000000003e-05,0.0,-0.0011658165017328955,0.001243390434149052
2.925818181818182e-05,0.0,-0.0011796623017780125,0.0013127690915670483
2.926636363636364e-05,0.0,-0.0011788840448670626,0.0013856630351879477
2.9274545454545458e-05,0.0,-0.0011618512525164942,0.0014622295266010625
2.9282727272727276e-05,0.0,-0.001126987376355326,0.0015426303281406647
2.9290909090909094e-05,0.0,-0.0010727987891475427,0.0016270345460230214
2.9299090909090912e-05,0.0,-0.0009979056097750869,0.0017156157262786635
2.930727272727273e-05,0.0,-0.0009010740795347517,0.001808555367452101
2.931545454545455e-05,0.0,-0.0007812501535190104,0.001906039420141625
2.9323636363636367e-05,0.0,-0.0006375939172429037,0.00200826231690485
2.9331818181818185e-05,0.0,-0.0004695143859290039,0.002115423034734489
2.9340000000000004e-05,0.0,-0.0002767041929243909,0.0022277294736037464
2.9348181818181822e-05,0.0,-5.9173625615161466e-05,0.0023453942536699043
2.935636363636364e-05,0.0,0.00018271657700382664,0.002468639264837514
2.936454545454546e-05,0.0,0.0004482242901422743,0.002597691375674127
2.9372727272727277e-05,0.0,0.0007361975904980555,0.0027327869746263957
2.9380909090909095e-05,0.0,0.0010450495488594253,0.0028741677655264707
2.9389090909090913e-05,0.0,0.0013727369292204725,0.003022085126539628
2.939727272727273e-05,0.0,0.0017167435034429327,0.0031767961580197925
2.940545454545455e-05,0.0,0.0020740686877892068,0.003338567697486663
